[理工] 106台大電機丙計系 對答案 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: em中, 01/21 14:34
[理工] 106台大電機丙計系 對答案 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 想問13怎麼寫的 14是課本哪段 感謝, 01/21 14:51
[理工] 106台大電機丙計系 對答案 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 了解 3q 想說資源需求這麼籠統的問題不知道要回答什麼, 01/23 11:54
離散 關係 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 3.1、1.3、沒3.3, 01/21 10:46
[理工] 一起寫台大計系 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: qq計系太爛不敢+, 01/21 13:44
[理工] 一起寫台大計系 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 2.A cisc長度不一 risc規定32 不算short吧(?, 01/21 14:31
[理工] 一起寫台大計系 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 回錯sry, 01/21 14:31
Re: [理工] 100台大 數學 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 推第三題！再翻一次書發現小黃下冊定理8-51就是講這個, 01/20 00:39
[理工] 106台大電機丙 資結 tree - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 感謝 我在想想, 01/20 23:48
[理工] 106台大電機丙 資結 tree - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 想問一下12的e 有O(n)的方法是什麼  個15 d有錯反例嗎？, 01/21 17:50
[理工] 100台大 數學 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: hilbert matrix 小黃8-130有類題, 01/19 14:00
[理工] 關於台大資工的硬體 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 台大硬體pass 睡前當閱讀測驗看, 01/17 16:19
[心得] 108台大資工正取心得 - 看板 graduate - 批踢踢實業坊,magic83v,: 醒,  27.242.193.79 03/26 17:55
[閒聊] 發錢 - 看板 graduate - 批踢踢實業坊,magic83v,: 推,  27.242.193.79 03/27 02:54
[理工] 離散 排列組合 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 暴力舉 5個1 6個1 7個1這樣 加起來, 01/15 17:36
[理工] 98台大 數學 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 第二題應該也沒辦法有想法吧0.0乘起來就是答案, 01/16 14:01
[心得] 108資工所x考試x心得 - 看板 graduate - 批踢踢實業坊,magic83v,: 暗黑朵拉推推,27.242.161.230 03/23 22:06
[心得] 108資工所x考試x心得 - 看板 graduate - 批踢踢實業坊,magic83v,: 居然沒有分享幾招暗黑心法！,27.242.161.230 03/23 23:03
[心得] 資工上榜心得 - 看板 graduate - 批踢踢實業坊,magic83v,: 今年幾個北科xd, 27.242.161.230 03/23 22:22
[心得] 資工跨考心得 - 看板 graduate - 批踢踢實業坊,magic83v,: 寫這麼多還說自己很菜！, 27.242.161.230 03/23 23:21
[心得] 108資工所上榜心得（代po） - 看板 graduate - 批踢踢實業坊,magic83v,: 北科還有幾篇 怕, 27.242.161.230 03/24 19:08
[理工] 107中山離散 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 頃問一下x^(A+2)是什麼意思, 01/13 12:24
"[理工] 101-103資工數學解答,104資工考古解答 - 看板 Grad-ProbAsk - 批踢踢實業坊",magic83v,: 推推 之前的100-103壞掉修好了, 01/13 14:28
[心得] 108資工所重考心得+補習分享+一些資源 - 看板 graduate - 批踢踢實業坊,magic83v,: SKY葛格這篇居然只值34P！！！,27.242.161.230 03/22 23:39
[心得] 108資工所考試心得 - 看板 graduate - 批踢踢實業坊,magic83v,: 樓上每個我都發現了>\\\\<,27.242.161.230 03/22 00:52
[心得] 108資工所考試心得 - 看板 graduate - 批踢踢實業坊,magic83v,: 集滿5個Eric可以許願 還有誰是Eric><,27.242.161.230 03/22 00:53
[心得]資工跨考補習廢物心得 - 看板 graduate - 批踢踢實業坊,magic83v,: 標題騙人, 27.242.161.230 03/22 13:22
[心得]資工跨考補習廢物心得 - 看板 graduate - 批踢踢實業坊,magic83v,: 9是誰說的xdd, 27.242.161.230 03/22 14:36
[心得] 找教授重點分享，資工跨考生找教授心得 - 看板 graduate - 批踢踢實業坊,magic83v,: 我大概知道為什麼我的回信率這麼低了==, 27.242.161.230 03/21 16:57
[心得] 資工所研究所考試心得(代po) - 看板 graduate - 批踢踢實業坊,magic83v,: 慶功宴++ 害怕自己坐><, 27.242.161.230 03/20 23:58
[心得] 資工所考試心得(有補習/重考) - 看板 graduate - 批踢踢實業坊,magic83v,: 我比較想知道樓上是誰=w=, 27.242.161.230 03/20 01:49
[理工] - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 選擇題可以當邏輯在寫喔..敘述錯就是錯吧 還有分命題對, 01/04 16:42
[理工] - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 錯..？, 01/04 16:42
[理工] 線代兩題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 問垂直64-9的x.y.z平面 不是x減y減z 有點容易誤會, 01/05 15:55
[理工] 107中央OS對答案 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,": 5 BD ,6 ABC d書上跟網路上都找不到", 01/05 22:54
[理工] 107中央OS對答案 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 10 CE, 01/05 22:55
[理工] 107中央OS對答案 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 2 我選AC而已 D會對嗎？, 01/05 23:03
[理工] CPI with memory sys. - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 好文推！, 01/06 05:34
[請益] 交大資工/多工 找教授 - 看板 graduate - 批踢踢實業坊,magic83v,: 張滿了 上次團面直接收最後一個,27.242.161.230 03/19 01:18
[理工] 104 中央 線代 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 19題d應該沒錯吧？ 爬文都沒d, 01/03 01:20
[理工] 104 中央 線代 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 阿沒事 AtA是>=0, 01/03 13:36
[理工] 計組(應該也算OS吧)三題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 如果讀寫頭在最外圈的話 120.555.22 會是seek time最小, 12/30 16:43
[理工] 計組(應該也算OS吧)三題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 的組合吧? 題意要seek time far larger than rotation, 12/30 16:43
[理工] 計組(應該也算OS吧)三題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: wa了解 可能是我誤會了 用圖上的磁軌順時針旋轉去想的, 12/31 09:37
[理工] AVL Tree Rotation次數 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 請問哪裡有說是1或2次0.0,12/24 17:07
[理工] 徵求107交大資工 線代離散考題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 12題的4 有交大公布的答案嗎？每本書的答案都不一樣, 12/21 15:15
[理工] 徵求107交大資工 線代離散考題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 選項敘述是對的 但題目問是不是基本矩陣 這樣就錯, 12/21 15:16
[理工] 記組 多重處理器相關問題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,:  https://i.imgur.com/KbpTTvv.jpg,12/09 17:37
[理工] 記組 多重處理器相關問題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,:  https://i.imgur.com/1Xxd4Ov.jpg,12/09 17:39
[閒聊] 有推真的有正取嗎？ - 看板 graduate - 批踢踢實業坊,magic83v,: 我沒推落榜給你參考, 27.242.161.230 03/15 13:28
[理工] 離散 遞迴 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: ...能問一下這題出處嗎, 12/09 23:34
[理工] 計組 single cycle和Multi-cycle - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 請問第一題的d為什麼會對, 12/12 21:33
[理工] 計組 single cycle和Multi-cycle - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 和第二題的c register file lw跟R指令不就用了兩次嗎, 12/12 21:35
[理工] 線代 第八章證明問題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 正定是xAx>0 屬於R, 12/08 21:55
[理工] 線代 107成大 二次式應用 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: xd 感謝 完全沒想到 還蠻好笑的, 12/04 00:45
Re: [理工] 線代題庫班p35! - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: orz是我寫錯 乘出來上面是n+1項 下面才是an項, 12/05 23:00
[理工] 107中央數學 對答案 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 我也很好奇沒別系的,12/06 18:22
[情報] 成大放榜 - 看板 graduate - 批踢踢實業坊,magic83v,: 考上台大還會怕台大辛苦嗎xd,     27.52.7.16 03/14 10:28
[理工] 交大線代 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 題目問which can be true就選, 12/01 02:11
[理工] 交大線代 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: must 就不選, 12/01 02:11
[理工] 交大線代 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 我是這樣理解的 感覺沒什麼問題, 12/01 02:18
[理工] 離散6-65觀念！ - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: ..看不太懂你的敘述 你疑惑的點是哪裡, 12/01 16:10
[理工] 離散6-65觀念！ - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,:  https://i.imgur.com/nJmJft6.jpg, 12/01 16:11
[理工] 離散6-65觀念！ - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: cycle內每個點degree至少2沒錯吧, 12/01 16:13
[理工] OS  read/write發生死結 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 忘記說 問題是b小題, 12/02 17:54
[理工] 交大104線代考古 很簡單的觀念題目 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 對, 12/03 11:22
[理工] OS kernal&user thread - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 好像混亂0.0 library分成user space的跟kernel thread, 11/27 19:33
[理工] OS kernal&user thread - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 的, 11/27 19:33
資結 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 輸入是n^2 但是處理的數字是1^2、2^2...n^2, 11/28 12:36
資結 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 所以還是只有n筆資料 進去做這個迴圈, 11/28 12:36
資結 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 感覺不太合理 又不是輸入1～n^2, 11/28 12:37
[理工] 線代題庫班p35! - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,:  https://i.imgur.com/oIFrFgR.jpg, 11/28 20:29
[理工] 計組 carry detection - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 懂了感謝, 11/29 01:02
[理工] 線代題庫7-13 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 感覺你是不熟第四章的定義, 11/30 17:15
[理工] 線代題庫7-13 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 題目這個矩陣其實就是R(A)per的投影算子, 11/30 17:16
[理工] [資結] 高等樹問題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 20步 p插錯地方,11/27 02:08
[理工] [資結] 高等樹問題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 刪除也錯 degree要3-5,11/27 02:09
[理工] 線代 正交矩陣 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,:  https://i.imgur.com/L27G831.jpg, 11/27 16:00
[理工] 線代 正交矩陣 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 這反例對嗎, 11/27 16:00
[理工] 線代 正交矩陣 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 還滿奸詐的0.0答案說true 我才去硬湊反例 考試遇到應該, 11/27 16:03
[理工] 線代 正交矩陣 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 就被騙了, 11/27 16:03
[理工] context switch 問題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 感謝回答 我思考看看, 11/20 16:37
[理工] 數學歸納 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,:  https://i.imgur.com/QeuYvbd.jpg, 11/20 15:35
[理工] 離散集合論&計組兩題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 第一題我這裡的答案是true 有可能你的答案錯嗎？, 11/20 18:37
[理工] 離散集合論&計組兩題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 2 就把空集合當一個元素來看, 11/20 18:37
[理工] 離散集合論&計組兩題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 3 0個元素cross2個元素 會是空, 11/20 18:39
[理工] 離散集合論&計組兩題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 4你已經講完了 是對的 怎麼轉換是什麼意思, 11/20 18:40
[理工] 離散集合論&計組兩題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 3你錯在空集合 怎麼還能那一個元素去跟B cross, 11/20 18:44
[理工] 離散集合論&計組兩題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 空集合就是那個圈圈 可以, 11/20 22:15
[理工]計組上冊437（4）！ - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 能take fewer cycle 但因為在pipeline還是要跑5個stage, 11/20 21:17
[理工]計組上冊437（4）！ - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,:  所以還是無法improve, 11/20 21:17
[理工] 線代 第七章 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 要先正交化, 11/20 21:12
[理工] 計組 算數overflow - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 大概意思是 流程控制 溢位 會改變一般正常的流程 的意, 11/21 09:05
[理工] 計組 算數overflow - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 思是吧 感謝兩位, 11/21 09:05
[理工] os題庫 T2 交談系統  - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 感謝 我好像跟什麼搞混了想不起來, 11/21 14:19
[理工] os題庫 T2 交談系統  - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 想到再問好了xd, 11/21 14:19
[理工] OS process排班 fifo判斷 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 感謝n大 我再想想, 11/16 15:00
[理工] 線代 102交大 SVD問題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 感謝 好像懂了不過有點抽象,11/07 19:05
[理工] 線代 102交大 SVD問題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: ok~好像有點感覺  再多算幾題想一下0.0感謝, 11/07 19:15
[理工] 計組jump指令目的位址計算 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 40000不到32bit 他前面都是0 還是有砍4bit, 11/07 19:32
[理工] 線代 找兩向量空間交集的基底 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 能問一下答案給什麼嗎？, 11/09 23:48
[理工] 線代 找兩向量空間交集的基底 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 原po的那句 前三個獨立 所以v1v2是交集的基底 這結論怎, 11/09 23:49
[理工] 線代 找兩向量空間交集的基底 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 麼來的0.0, 11/09 23:49
[理工] 線代 103台聯大電機 對稱矩陣rank - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 對啊 我不知道標題要怎麼分類隨便打關鍵字..囧, 11/06 17:57
[理工] 線代 103成大資訊  - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 我想到把A直接算出來 求cs 有別的想法的做法嗎0.0？, 11/06 18:18
[理工] 線代 103成大資訊  - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 所以答案就是另外兩個eigenvactor 生成的空間嗎, 11/06 19:08
[理工] 線代 103成大資訊  - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 這樣好像發現 更快的 因為vector正交 A對稱 cs(A+3)=cs(, 11/06 19:10
[理工] 線代 103成大資訊  - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: A^t+3)=ker(A^t+3)補, 11/06 19:10
[理工] 線代 103成大資訊  - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 感謝大大 太神了xd, 11/06 19:12
[理工] 線代 103成大資訊  - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 我也是看完你講才發現 囧 前面的觀念把第八章扯進來真, 11/06 19:15
[理工] 線代 103成大資訊  - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 的頭痛, 11/06 19:15
[理工] 線代 線性系統.解集判斷 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 了解 謝謝各位 第二題的c選項 least square errer有人, 11/04 16:57
[理工] 線代 線性系統.解集判斷 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 知道該怎麼算嗎, 11/04 16:57
[理工] 線代第七章(內積)用到的基本積分 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 我只會次方+1 分母乘1/（次方+1）感覺就夠了.., 10/25 14:03
離散 遞迴5-40 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 回sky 感覺不會 分母4次分子7次我不會分解, 10/20 15:04
[理工] 生成函數求和 林緯6-16 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 1-3x微分 裡面那項微分是-3, 10/21 22:03
[理工] 生成函數求和 林緯6-16 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 我沒有回答道orz 想問sky大 解答上的式子你知道怎麼來, 10/21 23:04
[理工] 生成函數求和 林緯6-16 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 的嗎, 10/21 23:04
[理工] 生成函數求和 林緯6-16 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 感覺是直接推出來分子分母都是多項式 代3進去, 10/21 23:05
[理工] 生成函數求和 林緯6-16 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 感謝！超過9不計沒關係 所以可以直接這樣用, 10/21 23:13
[理工] 離散 propostition - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 好像是 p則q and 非p則r and  q或r and 非q且r, 10/22 12:51
[理工] 離散 propostition - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: ...樓上講的好像直觀多了, 10/22 12:55
[理工] 線代 線性轉換保相依 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: Tv1 Tv2 Tv3 相依, 10/23 13:58
[理工] 張凡下冊140 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: cache要轉成physical addr看hit/miss 所以你前面也是錯, 10/16 02:06
[理工] 張凡下冊140 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 的, 10/16 02:06
[閒聊] 明天電通該怎麼準備 - 看板 graduate - 批踢踢實業坊,magic83v,: 離散跟線代選科採計 我猜會為了平衡分, 27.246.194.214 02/23 16:24
[閒聊] 明天電通該怎麼準備 - 看板 graduate - 批踢踢實業坊,magic83v,: 數把線代出很難, 27.246.194.214 02/23 16:24
[理工] 線代 skew symmetric 的特徵根 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 去複數證 感覺是少用一個條件 因為是實數 A=Abar, 10/09 19:46
[理工] 線代 skew symmetric 的特徵根 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: #1A_ISqIm (Grad-ProbAsk) 有問過了, 10/09 20:19
[理工] 線代 skew symmetric 的特徵根 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 我也不太清楚 等高手解答, 10/09 20:20
[理工] 107中央 計組 cache access  - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 也沒有位址對照表 只能用這個算了？, 10/11 14:00
[理工] 計組 下冊 P.49 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 2%要去第二層找 0.5%要去mem找 所以1.5%會在第二層找到, 10/11 13:27
[理工] 計組 下冊 P.53 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 題意 第二層512KB mr=4% 每多512KB可再降0.7%  隨著容量, 10/11 14:14
[理工] 計組 下冊 P.53 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 加大mr會降低, 10/11 14:14
[理工] 離散 二元運算表 例題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: and？看成次方嗎, 10/11 13:59
[理工] 計組 TLB 觀念問題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 寫一些題目還是覺得很亂 可以的話方便請教看下一篇的切, 10/12 17:33
[理工] 計組 TLB 觀念問題 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 法嗎, 10/12 17:33
[閒聊] 電機丙88888 - 看板 graduate - 批踢踢實業坊,magic83v,: 想噓電機丙 又想推sky葛格><,27.246.97.245 02/22 14:10
[閒聊] 電機丙88888 - 看板 graduate - 批踢踢實業坊,magic83v,: 別鬧了 畫卡誰會知道沒答案要空白==,27.246.97.245 02/22 14:11
[閒聊] 電機丙88888 - 看板 graduate - 批踢踢實業坊,magic83v,: 那如果這次考的是不合常理的簡答題 是硬,27.246.97.245 02/22 14:38
[閒聊] 電機丙88888 - 看板 graduate - 批踢踢實業坊,magic83v,: 寫才有分數 還是不寫才有分數,27.246.97.245 02/22 14:38
[理工] 計組 TLB address 轉譯 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 感謝 那ITLB如果切的話會怎麼切呢, 10/14 15:18
[理工] 資結444 試題6 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: huffman的merge是採greedy, 10/05 18:50
[理工] 資結444 試題6 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 希望成本最低的話 用dp紀錄每個組合應該不算有效的解決, 10/05 18:51
[理工] 資結444 試題6 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: ？, 10/05 18:51
[閒聊] 成大計系 - 看板 graduate - 批踢踢實業坊,magic83v,: 我schur跟微分方程都唸了><沒人考, 27.246.194.214 02/23 16:20
放榜簡訊 - 看板 graduate - 批踢踢實業坊,magic83v,: 樓上電話給我我通知你><,  27.246.97.245 02/21 09:22
[閒聊] 大家有像之前一樣認真在準備成大嗎 - 看板 graduate - 批踢踢實業坊,magic83v,: 我前面考爆了qq繼續拼這間 不然我也想出,  27.246.97.245 02/20 20:35
[閒聊] 大家有像之前一樣認真在準備成大嗎 - 看板 graduate - 批踢踢實業坊,magic83v,: 去玩,  27.246.97.245 02/20 20:35
Re: [閒聊] 大家有像之前一樣認真在準備成大嗎 - 看板 graduate - 批踢踢實業坊,magic83v,: 我有一支槍 扛在肩膀上,  27.246.97.245 02/20 20:36
[閒聊] 崩潰熬不下去 - 看板 graduate - 批踢踢實業坊,magic83v,: 為了sky葛格決定撐下去><,  27.242.65.133 02/17 23:46
線代  第七章 函數的垂直和矩陣的垂直 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 正交補空間 唸per, 09/15 21:25
線代  第七章 函數的垂直和矩陣的垂直 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: im跟ker是獨立吧 有說垂直嗎, 09/15 22:01
線代  第七章 函數的垂直和矩陣的垂直 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 剛沒仔細看你的問題sor, 09/15 22:02
[閒聊] 成大集氣惹 - 看板 graduate - 批踢踢實業坊,magic83v,: 先讓我放鬆一個禮拜==,  27.242.65.133 02/18 13:05
[閒聊] 成大集氣惹 - 看板 graduate - 批踢踢實業坊,magic83v,: 史萊姆是動畫嗎？ ><,  27.242.65.133 02/18 13:20
[理工] 成大資工 106 離散答案 - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 5跟8有計算錯誤, 12/11 13:06
電機丙計結OS - 看板 graduate - 批踢踢實業坊,magic83v,: 那個銀行家跟tlb是怎樣,  27.52.129.139 02/17 15:25
電機丙計結OS - 看板 graduate - 批踢踢實業坊,magic83v,: 電機丙超鳥的你們不要拜託給我==,  27.242.65.133 02/17 18:19
[討論] 台大電機丙資結 - 看板 graduate - 批踢踢實業坊,magic83v,: 最後一題選eㄟ  囧 a我第一個刪掉,  27.242.65.133 02/17 18:06
[討論] 台大電機丙資結 - 看板 graduate - 批踢踢實業坊,magic83v,: 最後一個1+2+3+.....到<=n  不就加 logn,  27.242.65.133 02/17 18:11
[討論] 台大電機丙資結 - 看板 graduate - 批踢踢實業坊,magic83v,: ...== 我噴了嗎,  27.242.65.133 02/17 18:11
[閒聊] 臺大考場亂象？ - 看板 graduate - 批踢踢實業坊,magic83v,: 那個鳥也蠻吵的,  27.242.65.133 02/17 17:27
Re: [理工] 線代 wronskian - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 請問一下矛盾處是哪裡, 09/07 12:37
Re: [理工] 線代 wronskian - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 題目假設 w!=0(p)則獨立(q) 結果也推到相依(!q)則=0(!p), 09/07 12:39
Re: [理工] 線代 wronskian - 看板 Grad-ProbAsk - 批踢踢實業坊,magic83v,: 我還是卡在最後一句矛盾跟結論是怎麼出來的0.0, 09/07 12:39
[討論] 清大資工第一題有人會寫嗎 - 看板 graduate - 批踢踢實業坊,magic83v,: 我也好崩潰,  27.247.43.211 02/14 17:48
[閒聊] 大家這兩天考下來有全拿基本題嗎 - 看板 graduate - 批踢踢實業坊,magic83v,: 沒有 我自己先下去了,  27.247.43.211 02/14 22:52
[閒聊] 炮灰們也該來集氣了吧？ - 看板 graduate - 批踢踢實業坊,magic83v,: qq各位好心人可以留個位置給我嗎,  110.26.201.69 02/12 15:13
[閒聊] 豬年豬大家清交考4都順利 - 看板 graduate - 批踢踢實業坊,magic83v,: 含淚推,  110.26.201.69 02/12 18:42
[閒聊] 豬年豬大家清交考4都順利 - 看板 graduate - 批踢踢實業坊,magic83v,: 可惡錯過報名,  110.26.201.69 02/12 19:11
[閒聊] 交大的桌子好小哦 - 看板 graduate - 批踢踢實業坊,magic83v,: 我桌面被拉到最近 考完才知道可以伸縮,  27.247.162.70 02/13 16:32
[討論] 交大考題算舒服還是不舒服 - 看板 graduate - 批踢踢實業坊,magic83v,: 拜託告訴我QR有很多根號10qq,    39.9.135.27 02/13 13:01
[討論] 交大考題算舒服還是不舒服 - 看板 graduate - 批踢踢實業坊,magic83v,: 少整大題==,    39.9.135.27 02/13 13:11
[討論] 交大考題算舒服還是不舒服 - 看板 graduate - 批踢踢實業坊,magic83v,: 32+4+1 拜託不要再跟我不一樣了,  27.247.162.70 02/13 16:00
[討論] 交大考題算舒服還是不舒服 - 看板 graduate - 批踢踢實業坊,magic83v,: 原來還要平均再*4== 好險一樣 我算完全,  27.247.162.70 02/13 16:30
[討論] 交大考題算舒服還是不舒服 - 看板 graduate - 批踢踢實業坊,magic83v,: 就直接寫了,  27.247.162.70 02/13 16:30
[閒聊] 考完才想起來 - 看板 graduate - 批踢踢實業坊,magic83v,: 資工根本沒時間檢查...,  27.247.162.70 02/13 19:03
[閒聊] 大家行李都帶什麼?? - 看板 graduate - 批踢踢實業坊,magic83v,: 說不帶結果每個行李箱都是楓葉恐龍白算,39.9.71.206 02/11 15:22
[閒聊] 大家行李都帶什麼?? - 看板 graduate - 批踢踢實業坊,magic83v,: 盤全科題庫,39.9.71.206 02/11 15:22
