[理工] 成大計組 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 佔用最大空間是MEM扣page table size, 02/22 20:36
[理工] 成大計組 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: page size小page table size大，所以覺得有影響, 02/22 20:36
[理工] 成大計組 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: memory要不要存page table, 02/22 21:24
[理工] 成大計組 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 如果要的話答案就是yes吧, 02/22 21:24
[理工] OBST - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 前面一頁有寫前提是a1<a2<a3<a4, 02/22 21:36
[理工] 北科大資工試題 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 小妹>///<,02/23 01:07
[理工] 北科大資工試題 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 兩中是哪兩中= =, 02/23 20:32
[理工] 108成大資工 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 清大滿分200而已= =, 02/23 23:05
[理工] 108成大資工 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 朵拉暗黑大師, 02/24 19:55
[理工] 108成大資工 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 樓上到底是群組裡的誰ㄚ豪想知道>///<, 02/24 20:45
[理工] 108成大資工 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 樓上你是不是..., 02/25 11:50
"[理工] 103,104,105,106,107北科程式設計解答 - 看板 Grad-ProbAsk - 批踢踢實業坊",skyHuan,: 推推, 03/03 11:54
[理工] OS-inode觀念！ - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 1到12每格裡面存的都是pointer，會指到一個disk block，1, 02/19 22:36
[理工] OS-inode觀念！ - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 3的single是拿一個disk block來當index block，可以存1K, 02/19 22:36
[理工] OS-inode觀念！ - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 個(依你的假設)pointer，每個pointer都指到一個disk bloc, 02/19 22:36
[理工] OS-inode觀念！ - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: k存檔案，以此類推, 02/19 22:36
[理工] OS-inode觀念！ - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 題目要算的是可以存的檔案大小，而你算的這些(12+...)都, 02/19 22:49
[理工] OS-inode觀念！ - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 是存pointer，每個都會再指到一個大小為4 KB的disk block, 02/19 22:49
[理工] OS-inode觀念！ - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: ，所以能存的檔案大小就是解答那樣, 02/19 22:49
[理工] OS-inode觀念！ - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 都會從1開始長，12格用完到第13會長出single level，都, 02/21 00:56
[理工] OS-inode觀念！ - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 用完到14格會長出double依此類推, 02/21 00:56
[心得] 成大資工跨考仔備取心得 - 看板 graduate - 批踢踢實業坊,skyHuan,: 反矩陣很漂亮 答案是2,111.71.85.119 04/25 15:17
[理工] 107成大計系 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: (1)磁碟讀資料要seek(左右移動磁頭)跟rotation(旋轉磁盤), 02/20 11:11
[理工] 107成大計系 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: ，通常seek因為是機械動作所以佔大部分時間，所以排班會, 02/20 11:11
[理工] 107成大計系 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,": 希望磁頭越少移動約好，這題120, 555剛好在磁頭所在的同", 02/20 11:11
[理工] 107成大計系 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,": 心圓，先讀就不用seek，讀完再讀22，所以順序是(120, 555", 02/20 11:11
[理工] 107成大計系 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,": , 22)。第3小題反過來如果rotation時間較長就要先選轉比", 02/20 11:11
[理工] 107成大計系 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,": 較少的，題目又有說是順時針，所以是(120, 22, 555)", 02/20 11:11
[理工] 107成大計系 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 對是看圖判斷的，seek長就盡量不移動磁頭，rotation長就, 02/20 13:30
[理工] 107成大計系 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 盡量不轉磁盤, 02/20 13:30
[理工] 成大105計系(5) - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: https://i.imgur.com/23ZICnX.jpg, 02/21 16:36
[理工] 成大105計系(5) - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 好像跟恐龍9.9.4這裡講的有點關係，雖然還是看不太懂QQ, 02/21 16:36
[理工] 成大105計系(5) - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: https://i.imgur.com/sB08WZB.jpg, 02/21 16:37
[理工] 108交大資演 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 那時候想好久是Huffman還是像matrix chain那樣還是想不出, 02/18 18:50
[理工] 108交大資演 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 來QQ, 02/18 18:50
[理工] 108交大資演 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 霍夫慢到底怎麼選，我一開始用霍夫曼想沒辦法選點就用DP, 02/19 08:44
[理工] 108交大資演 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 了，但試了一下覺得太麻煩就跳過最後來不及用猜的><, 02/19 08:44
台大2020年研究所考試日期出爐 - 看板 graduate - 批踢踢實業坊,skyHuan,: 往年有這麼早公布嗎,   36.229.1.142 04/24 22:28
108 交大計系 jal - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 我也選acd  看到jal就直接把b刪掉了QQ,02/19 08:35
108 交大計系 jal - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 剛剛又想了一下還是覺得要存ra,02/19 09:53
108 交大計系 jal - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 如果要佐證資料白算盤5th亞洲版2.12節(p131),02/19 09:53
108 交大計系 jal - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 跟習題2.31還有2.34及其解答都有jal的例子,02/19 09:53
108 交大計系 jal - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 感覺不存跳過去應該都會蓋掉才對啊QQ, 02/19 09:53
108 交大計系 jal - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 如果是沒存s0還可以解釋s0沒被動到,02/19 10:06
108 交大計系 jal - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 可以不用存(雖然這題有動到)，可是jal,02/19 10:06
108 交大計系 jal - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 應該一定會蓋掉ra所以應該要存吧(?,02/19 10:06
108 交大計系 jal - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 各位有要申訴嗎XD,02/19 11:27
108 交大計系 jal - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 感謝樓上兩位, 02/19 12:32
[理工] 徵成大105 106 107計系跟程式設計答案 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: tinyurl.com/yyy7tn5v, 02/19 20:14
[理工] 徵成大105 106 107計系跟程式設計答案 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: tinyurl.com/y6gszker, 02/19 20:14
[理工] 徵成大105 106 107計系跟程式設計答案 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: https://tinyurl.com/yydzb2tn, 02/19 21:39
[理工] 徵成大105 106 107計系跟程式設計答案 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: (1-p)*100ns + p*(100ns+MP) = 100ns + p*MP, 02/19 23:48
[理工] 徵成大105 106 107計系跟程式設計答案 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: MP表示miss penalty我直接用張凡的公式代是後面那個，但O, 02/19 23:48
[理工] 徵成大105 106 107計系跟程式設計答案 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: S好像常用前面那個算(?)，然後通常MP又會>>100ns所以有, 02/19 23:48
[理工] 徵成大105 106 107計系跟程式設計答案 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 時候會OS省略100ns, 02/19 23:48
[理工] 徵成大105 106 107計系跟程式設計答案 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 應該是大很多(?, 02/20 00:48
[理工] 徵成大105 106 107計系跟程式設計答案 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 去disk抓的時間比讀mem多很多, 02/20 00:48
[理工] 徵成大105 106 107計系跟程式設計答案 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 對  少除1000了  QQ, 02/20 20:27
[理工] 徵成大105 106 107計系跟程式設計答案 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 抱歉XD, 02/20 20:27
[問題]臺大物理vs 清大電機（代po） - 看板 SENIORHIGH - 批踢踢實業坊,skyHuan,: 台大有什麼豐富的資源你用得到然後清大沒有的, 05/02 18:40
[問題]臺大物理vs 清大電機（代po） - 看板 SENIORHIGH - 批踢踢實業坊,skyHuan,: 有台大情節就選台大，物理研所轉電機也不會太難, 05/02 18:41
[問題]臺大物理vs 清大電機（代po） - 看板 SENIORHIGH - 批踢踢實業坊,skyHuan,: 食物應該是真的XD, 05/02 18:41
[心得] 各校會研所心得（代po） - 看板 graduate - 批踢踢實業坊,skyHuan,: 大家來找碴有沒有沒碼乾淨的,   36.229.1.142 04/24 22:36
[心得] 各校會研所心得（代po） - 看板 graduate - 批踢踢實業坊,skyHuan,: 明明就還沒改完全！ XDD,   36.229.1.142 04/25 00:05
[理工] 104成大計系 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 合法的memory access都不是特權指令, 02/19 20:24
[理工] 104成大計系 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 張凡上課說：cache是為了增加讀取memory速度的硬體，miss, 02/19 20:26
[理工] 104成大計系 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 不需要exception處理，OS甚至可以不知道cache的存在，而T, 02/19 20:26
[理工] 104成大計系 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: LB miss的偵測都是由硬體偵測，處理上可以是exception(, 02/19 20:27
[理工] 104成大計系 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 由OS處理)也可以不是(由硬體處理)，MIPS是屬於前者, 02/19 20:27
[理工] 104成大計系 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 至於x86...  可能要查一下XD, 02/19 20:27
[理工] 105成大 計系 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 實際的運作CPU跟FPU應該是分開的，不然CPU都要等浮點數運, 02/19 20:21
[理工] 105成大 計系 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 算也太慢了，但實際怎麼運作我也不太知道QQ, 02/19 20:21
[理工] 107成大 計系(1)(6) - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 4 bytes是pointer，會指到一個大小為4KB的block，one lev, 02/19 20:54
[理工] 107成大 計系(1)(6) - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: el跟2 level是拿一個block來裝pointer, 02/19 20:54
[理工] 台科 計組 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 2倍快所以執行時間減半，cycle數是(1)的一半, 02/16 01:20
[理工] 台科 計組 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 題目這樣問應該是只有L/S的CPI可以改，令他是x, 02/16 01:20
[理工] 台科 計組 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 2*25+1*110+x*80+2*16=512/2求x, 02/16 01:20
[理工] 台科 計組 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 早點睡吧，明天加油！, 02/16 01:23
[理工] 台科 計組 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 不對，是今天XD, 02/16 01:23
[閒聊] 現在私立頭電資大概在什麼科大等級? - 看板 graduate - 批踢踢實業坊,skyHuan,: 聽過北科同學A跟中央同學B的對話。,   36.229.1.142 04/23 10:50
[閒聊] 現在私立頭電資大概在什麼科大等級? - 看板 graduate - 批踢踢實業坊,skyHuan,: A: 你現在在哪讀啊   B: 中央   A: 喔我,   36.229.1.142 04/23 10:50
[閒聊] 現在私立頭電資大概在什麼科大等級? - 看板 graduate - 批踢踢實業坊,skyHuan,: 現在是北科，不過你中央也是中字輩的，也,   36.229.1.142 04/23 10:50
[閒聊] 現在私立頭電資大概在什麼科大等級? - 看板 graduate - 批踢踢實業坊,skyHuan,: 是不錯啦,   36.229.1.142 04/23 10:51
[閒聊] 現在私立頭電資大概在什麼科大等級? - 看板 graduate - 批踢踢實業坊,skyHuan,: 中大哪間?, 140.112.25.121 04/23 13:28
[閒聊] 現在私立頭電資大概在什麼科大等級? - 看板 graduate - 批踢踢實業坊,skyHuan,: 央大就央大誰知道你中大哪間, 140.112.25.121 04/23 18:26
[閒聊] 現在私立頭電資大概在什麼科大等級? - 看板 graduate - 批踢踢實業坊,skyHuan,: https://i.imgur.com/h54iuef.jpg, 140.112.25.121 04/23 18:27
"[閒聊] 現在""地名大學""電資大概在哪個四中等級? - 看板 graduate - 批踢踢實業坊",skyHuan,: 每次都是你XDDDDDDDDDDDDDDDDDDDDDDDDDDD, 140.112.25.121 04/23 13:25
[請益] 如何感謝幫忙寫推薦信的教授/主管? - 看板 graduate - 批踢踢實業坊,skyHuan,: 咖啡就夠了不要敗壞風氣, 140.112.25.121 04/23 19:37
[理工] 108 交大計系(有雷)幾題請教 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 19 ab好像沒錯 我也只選D QQ,02/18 15:55
[理工] 108 交大計系(有雷)幾題請教 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: https://i.imgur.com/vJT9o2u.jpg,02/18 15:56
[理工] 108台大電機丙 AMAT - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 恐龍在算page fault的時間的時候有時候會把TLB time跟mem, 02/18 18:56
[理工] 108台大電機丙 AMAT - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: ory access省略掉因為他們比讀disk小很多，有的會都算進, 02/18 18:56
[理工] 108台大電機丙 AMAT - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 去，所以小數可能會差一點，我看到小數點前兩位一樣就都, 02/18 18:56
[理工] 108台大電機丙 AMAT - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 選了也不知道出題老師數字怎麼來的QQ, 02/18 18:56
[理工] 108台大電機丙 AMAT - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 如果是disk也乘level會不會是故意設計要當錯誤答案的..., 02/18 19:49
[理工] 108台大電機丙 AMAT - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 可是他比例那麼小最好是看得出差別= =, 02/18 19:49
[理工] mutiple issue - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 推b大 >///<, 02/15 19:04
[理工] 107成大程式設計 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 今年才有  去年以前的沒有QQ, 02/15 13:25
[理工] 107成大程式設計 - 看板 Grad-ProbAsk - 批踢踢實業坊,skyHuan,: 我說armotized不是考題啦XD之前的正課講義沒這部分, 02/15 19:02
[討論] 清交電機如何選擇？（代PO） - 看板 SENIORHIGH - 批踢踢實業坊,skyHuan,: 清都打不對還是別去清大吧,05/01 21:14
[問題] 清大資工甲組vs交大資工乙組 - 看板 SENIORHIGH - 批踢踢實業坊,skyHuan,: 1為什麼這麼肯定想走資安，已經有在接觸相關題目了嗎，, 05/01 00:24
[問題] 清大資工甲組vs交大資工乙組 - 看板 SENIORHIGH - 批踢踢實業坊,skyHuan,: 教育部今年大推資安但師資什麼的都在初創階段，資源可能, 05/01 00:24
[問題] 清大資工甲組vs交大資工乙組 - 看板 SENIORHIGH - 批踢踢實業坊,skyHuan,: 也還沒很完整，未必有你聽說的那麼好, 05/01 00:24
[問題] 清大資工甲組vs交大資工乙組 - 看板 SENIORHIGH - 批踢踢實業坊,skyHuan,: 2機能絕對清大勝, 05/01 00:24
[問題] 清大資工甲組vs交大資工乙組 - 看板 SENIORHIGH - 批踢踢實業坊,skyHuan,: 3可能你要讀研究所的時候也不一定想走資安了XD 而且大學, 05/01 00:24
[問題] 清大資工甲組vs交大資工乙組 - 看板 SENIORHIGH - 批踢踢實業坊,skyHuan,: 好像應該走廣，資工各個領域課可以都去修一點了解一點，, 05/01 00:24
[問題] 清大資工甲組vs交大資工乙組 - 看板 SENIORHIGH - 批踢踢實業坊,skyHuan,: 研究所再選喜歡領域的實驗室鑽研，當然如果你早就有在接, 05/01 00:24
[問題] 清大資工甲組vs交大資工乙組 - 看板 SENIORHIGH - 批踢踢實業坊,skyHuan,: 觸資安的東西就另當別論了, 05/01 00:24
[問題] 清大資工甲組vs交大資工乙組 - 看板 SENIORHIGH - 批踢踢實業坊,skyHuan,: 4清大的硬體有關的滿強的例如OS/嵌入式/EDA, 05/01 00:24
